[Starting] Opening the serial port - COM3
[Done] Closed the serial port 

[Starting] Opening the serial port - COM3
844.00,31.24,27.86,1005.21,1156.00,31.50,25.37,1005.04,
840.00,31.22,27.87,1005.20,1156.00,31.50,25.39,1005.06,
835.00,31.21,27.87,1005.24,1156.00,31.58,25.40,984.32,
826.00,31.20,27.88,1005.17,1156.00,30.90,25.37,958.19,
803.00,31.18,27.89,1005.16,1156.00,30.22,25.33,913.97,
776.00,31.17,27.90,1005.21,1156.00,29.46,25.26,856.73,
709.00,31.14,27.92,1005.21,1155.00,28.78,25.21,800.35,
655.00,31.12,27.92,1005.23,1154.00,28.17,25.17,743.33,
593.00,31.11,27.94,1005.25,1152.00,27.90,25.16,725.66,
576.00,31.09,27.93,1005.21,1151.00,28.42,25.17,749.66,
580.00,31.08,27.94,1005.18,1151.00,28.62,25.18,765.47,
588.00,31.06,27.95,1005.22,1151.00,28.90,25.20,779.79,
595.00,31.02,27.95,1005.17,1150.00,29.14,25.22,791.55,
605.00,31.00,27.96,1005.19,1150.00,29.39,25.24,801.65,
612.00,30.99,27.97,1005.19,1150.00,29.46,25.26,811.20,
618.00,30.98,27.98,1005.21,1149.00,29.54,25.28,820.29,
621.00,30.96,27.99,1005.19,1148.00,29.55,25.30,829.02,
630.00,30.93,27.99,1005.22,1148.00,29.68,25.33,837.99,
640.00,30.92,28.01,1005.21,1147.00,29.89,25.35,849.70,
650.00,30.92,28.00,1005.20,1147.00,30.08,25.37,861.39,
657.00,30.92,28.01,1005.20,1146.00,30.23,25.40,872.52,
664.00,30.93,28.03,1005.21,1146.00,30.36,25.42,882.94,
